STN,Date,Hour,Mean Wind Direction,Hourly Mean Wind Speed (m/s),Mean Wind Speed (m/s),Maximum Wind Gust (m/s),Temperature (degrees Celsius),Dew Point Temperature (degrees Celsius),Sunshine Duration (0.1 hour),Global Radiation (J/cm2),Precipitation Duration (0.1 hour),Hourly Precipitation Amount (mm),Air Pressure (hPa),Horizontal Visibility,Cloud Cover (octants),Relative Atmospheric Humidity (%),Indicator Present Weather Code,Fog,Rainfall,Snow,Thunder,Ice Formation
370,2022-03-16,23,140,3.0,3.0,6.0,10.8,6.0,0,0,0,0.0,1019.4,70,    8,71,5,0,0,0,0,0
370,2022-03-16,24,150,3.0,3.0,5.0,10.7,6.2,0,0,0,-0.1,1019.5,68,    8,73,7,0,1,0,0,0
370,2022-03-17,1,160,3.0,3.0,6.0,10.0,6.2,0,0,0,0.0,1019.6,66,    8,77,5,0,0,0,0,0
370,2022-03-17,2,170,3.0,3.0,5.0,10.5,6.8,0,0,0,0.0,1019.5,66,    8,77,5,0,0,0,0,0
370,2022-03-17,3,230,4.0,6.0,9.0,11.4,8.8,0,0,0,-0.1,1020.2,57,    8,84,7,0,1,0,0,0
370,2022-03-17,4,260,6.0,7.0,11.0,8.9,8.0,0,0,0,-0.1,1021.8,40,    8,93,7,0,1,0,0,0
370,2022-03-17,5,280,6.0,6.0,12.0,8.0,6.3,0,0,0,-0.1,1023.7,61,    8,88,7,0,1,0,0,0
370,2022-03-17,6,290,5.0,5.0,11.0,7.7,4.6,0,0,0,0.0,1025.4,73,    8,80,7,0,0,0,0,0
370,2022-03-17,7,280,4.0,4.0,9.0,7.5,4.8,0,4,0,-0.1,1026.9,70,    8,83,7,0,1,0,0,0
370,2022-03-17,8,300,4.0,4.0,9.0,7.9,4.1,0,13,0,-0.1,1028.1,75,    8,76,7,0,1,0,0,0
370,2022-03-17,9,330,5.0,6.0,10.0,8.3,2.7,0,39,0,0.0,1029.3,80,    8,67,7,0,0,0,0,0
370,2022-03-17,10,310,5.0,4.0,9.0,8.7,3.1,0,64,0,0.0,1030.2,80,    8,68,5,0,0,0,0,0
370,2022-03-17,11,300,4.0,4.0,7.0,9.0,3.2,0,63,0,0.0,1031.2,80,    8,67,5,0,0,0,0,0
370,2022-03-17,12,270,4.0,4.0,7.0,9.5,2.8,0,100,0,0.0,1032.1,80,    8,63,7,0,0,0,0,0
370,2022-03-17,13,300,4.0,4.0,8.0,10.2,3.6,1,127,0,0.0,1032.1,80,    8,63,5,0,0,0,0,0
370,2022-03-17,14,320,5.0,5.0,8.0,10.6,1.3,3,115,0,0.0,1032.2,80,    8,52,5,0,0,0,0,0
370,2022-03-17,15,330,4.0,3.0,7.0,11.1,1.2,5,91,0,0.0,1032.7,83,    8,50,5,0,0,0,0,0
370,2022-03-17,16,330,3.0,3.0,6.0,10.8,1.2,7,67,0,0.0,1033.3,83,    8,51,5,0,0,0,0,0
370,2022-03-17,17,340,3.0,3.0,5.0,10.8,0.5,10,53,0,0.0,1034.0,82,    8,49,5,0,0,0,0,0
370,2022-03-17,18,340,3.0,3.0,4.0,8.5,-0.1,2,12,0,0.0,1035.1,83,    8,54,5,0,0,0,0,0
370,2022-03-17,19,360,3.0,3.0,4.0,7.4,-0.4,0,0,0,0.0,1035.9,83,    8,57,5,0,0,0,0,0
370,2022-03-17,20,990,1.0,1.0,3.0,4.5,-1.1,0,0,0,0.0,1037.0,80,    8,67,5,0,0,0,0,0
370,2022-03-17,21,280,1.0,1.0,2.0,2.5,-1.1,0,0,0,0.0,1037.8,75,    8,77,5,0,0,0,0,0
370,2022-03-17,22,0,1.0,0.0,2.0,1.4,-1.1,0,0,0,0.0,1038.3,70,    8,83,5,0,0,0,0,0
370,2022-03-17,23,120,0.0,1.0,1.0,1.7,-0.9,0,0,0,0.0,1038.7,70,    8,82,5,0,0,0,0,0
370,2022-03-17,24,230,0.0,1.0,1.0,-0.5,-2.5,0,0,0,0.0,1039.0,70,    8,86,5,0,0,0,0,0
370,2022-03-18,1,0,1.0,0.0,1.0,-0.7,-2.3,0,0,0,0.0,1039.4,70,    1,89,5,0,0,0,0,0
370,2022-03-18,2,0,0.0,0.0,1.0,-1.2,-2.3,0,0,0,0.0,1039.7,65,    0,92,5,0,0,0,0,0
370,2022-03-18,3,0,1.0,0.0,1.0,-1.8,-2.7,0,0,0,0.0,1039.8,63,    0,93,5,0,0,0,0,0
370,2022-03-18,4,0,0.0,0.0,1.0,-2.2,-3.1,0,0,0,0.0,1040.5,65,    0,93,5,0,0,0,0,0
370,2022-03-18,5,0,1.0,0.0,1.0,-2.5,-3.7,0,0,0,0.0,1041.1,65,    0,91,5,0,0,0,0,0
370,2022-03-18,6,160,0.0,1.0,1.0,-2.4,-3.4,0,0,0,0.0,1041.6,65,    0,92,5,0,0,0,0,0
370,2022-03-18,7,0,0.0,0.0,1.0,0.1,-0.6,8,35,0,0.0,1042.4,65,    0,95,5,0,0,0,0,0
370,2022-03-18,8,80,0.0,1.0,2.0,7.2,1.0,10,85,0,0.0,1042.9,67,    0,65,5,0,0,0,0,0
370,2022-03-18,9,80,2.0,2.0,3.0,9.5,1.0,10,136,0,0.0,1043.4,75,    0,55,5,0,0,0,0,0
370,2022-03-18,10,40,3.0,4.0,6.0,10.8,0.9,10,181,0,0.0,1043.9,81,    0,50,5,0,0,0,0,0
370,2022-03-18,11,30,4.0,5.0,8.0,12.2,1.7,10,211,0,0.0,1044.0,78,    0,48,5,0,0,0,0,0
370,2022-03-18,12,40,5.0,6.0,8.0,13.2,2.3,10,226,0,0.0,1043.8,76,    0,47,5,0,0,0,0,0
370,2022-03-18,13,50,5.0,5.0,9.0,14.0,2.6,10,222,0,0.0,1043.5,80,    0,46,5,0,0,0,0,0
370,2022-03-18,14,50,6.0,6.0,12.0,14.4,2.8,10,202,0,0.0,1043.0,81,    0,45,5,0,0,0,0,0
370,2022-03-18,15,60,7.0,7.0,10.0,14.2,2.4,10,164,0,0.0,1042.7,81,    0,45,5,0,0,0,0,0
370,2022-03-18,16,60,6.0,6.0,10.0,14.0,1.9,10,113,0,0.0,1042.6,82,    0,43,5,0,0,0,0,0
370,2022-03-18,17,60,6.0,7.0,11.0,13.5,2.2,10,55,0,0.0,1042.7,82,    0,46,5,0,0,0,0,0
370,2022-03-18,18,50,5.0,4.0,9.0,11.7,2.8,2,9,0,0.0,1043.3,82,    0,54,5,0,0,0,0,0
370,2022-03-18,19,50,4.0,4.0,6.0,10.6,2.9,0,0,0,0.0,1043.5,81,    0,58,5,0,0,0,0,0
370,2022-03-18,20,50,4.0,4.0,8.0,9.9,3.0,0,0,0,0.0,1043.7,81,    0,62,5,0,0,0,0,0
370,2022-03-18,21,50,5.0,5.0,8.0,9.9,3.0,0,0,0,0.0,1043.8,80,    0,62,5,0,0,0,0,0
370,2022-03-18,22,60,5.0,5.0,8.0,9.6,3.0,0,0,0,0.0,1044.0,80,    0,63,5,0,0,0,0,0
370,2022-03-18,23,60,5.0,4.0,8.0,8.7,3.0,0,0,0,0.0,1043.9,80,    0,67,5,0,0,0,0,0
370,2022-03-18,24,60,4.0,4.0,7.0,8.2,3.0,0,0,0,0.0,1043.9,79,    0,69,5,0,0,0,0,0
370,2022-03-19,1,60,4.0,4.0,6.0,7.5,3.0,0,0,0,0.0,1043.8,75,    0,72,5,0,0,0,0,0
370,2022-03-19,2,50,4.0,4.0,6.0,6.6,2.8,0,0,0,0.0,1043.4,73,    0,76,5,0,0,0,0,0
370,2022-03-19,3,50,4.0,4.0,6.0,6.0,2.7,0,0,0,0.0,1042.9,68,    0,79,5,0,0,0,0,0
370,2022-03-19,4,60,4.0,4.0,6.0,5.7,2.9,0,0,0,0.0,1042.9,66,    0,81,5,0,0,0,0,0
370,2022-03-19,5,50,4.0,4.0,6.0,4.9,2.6,0,0,0,0.0,1042.5,63,    0,84,5,0,0,0,0,0
370,2022-03-19,6,50,3.0,3.0,5.0,4.6,2.4,0,1,0,0.0,1042.7,62,    0,85,5,0,0,0,0,0
370,2022-03-19,7,60,5.0,5.0,8.0,6.3,3.2,8,28,0,0.0,1042.7,65,    0,80,5,0,0,0,0,0
370,2022-03-19,8,60,6.0,6.0,10.0,8.0,3.7,10,84,0,0.0,1042.7,69,    0,74,5,0,0,0,0,0
370,2022-03-19,9,70,6.0,7.0,10.0,9.9,3.5,10,141,0,0.0,1042.5,73,    0,64,5,0,0,0,0,0
370,2022-03-19,10,80,7.0,6.0,11.0,10.9,3.1,10,187,0,0.0,1042.0,76,    0,58,5,0,0,0,0,0
370,2022-03-19,11,70,7.0,8.0,13.0,12.0,-0.4,10,217,0,0.0,1041.1,80,    0,42,5,0,0,0,0,0
370,2022-03-19,12,60,8.0,8.0,14.0,13.2,-3.9,10,232,0,0.0,1040.1,79,    0,30,5,0,0,0,0,0
370,2022-03-19,13,60,9.0,9.0,15.0,13.2,-7.1,10,229,0,0.0,1039.0,81,    0,23,5,0,0,0,0,0
370,2022-03-19,14,40,8.0,9.0,13.0,13.5,-4.1,10,208,0,0.0,1037.8,82,    0,29,5,0,0,0,0,0
370,2022-03-19,15,60,8.0,9.0,15.0,13.1,-6.0,10,170,0,0.0,1037.1,81,    0,26,5,0,0,0,0,0
370,2022-03-19,16,70,9.0,10.0,15.0,12.5,-6.4,10,119,0,0.0,1036.3,81,    0,26,5,0,0,0,0,0
370,2022-03-19,17,60,9.0,10.0,16.0,11.4,-5.1,10,59,0,0.0,1036.2,81,    0,31,5,0,0,0,0,0
370,2022-03-19,18,60,9.0,7.0,17.0,10.1,-3.7,2,11,0,0.0,1036.0,83,    0,37,5,0,0,0,0,0
370,2022-03-19,19,60,7.0,6.0,12.0,9.3,-2.6,0,0,0,0.0,1036.0,83,    0,43,5,0,0,0,0,0
370,2022-03-19,20,60,6.0,5.0,13.0,8.6,-2.5,0,0,0,0.0,1035.9,83,    0,45,5,0,0,0,0,0
370,2022-03-19,21,60,5.0,5.0,9.0,7.7,-1.9,0,0,0,0.0,1035.5,83,    0,50,5,0,0,0,0,0
370,2022-03-19,22,50,5.0,5.0,9.0,7.1,-1.7,0,0,0,0.0,1034.8,83,    0,53,5,0,0,0,0,0
370,2022-03-19,23,60,5.0,5.0,8.0,6.9,-1.4,0,0,0,0.0,1034.1,83,    6,55,5,0,0,0,0,0
370,2022-03-19,24,50,4.0,4.0,8.0,5.7,-1.2,0,0,0,0.0,1033.4,82,    0,61,5,0,0,0,0,0
370,2022-03-20,1,50,5.0,4.0,7.0,5.3,-1.0,0,0,0,0.0,1032.4,81,    1,64,5,0,0,0,0,0
370,2022-03-20,2,40,5.0,5.0,8.0,4.3,-1.2,0,0,0,0.0,1031.6,79,    0,67,5,0,0,0,0,0
370,2022-03-20,3,50,6.0,5.0,9.0,4.3,-2.0,0,0,0,0.0,1030.9,71,    0,63,5,0,0,0,0,0
370,2022-03-20,4,50,6.0,6.0,8.0,3.9,-2.3,0,0,0,0.0,1029.9,68,    1,63,5,0,0,0,0,0
370,2022-03-20,5,50,6.0,5.0,9.0,3.2,-2.6,0,0,0,0.0,1029.2,67,    0,65,5,0,0,0,0,0
370,2022-03-20,6,40,5.0,5.0,7.0,2.7,-2.9,0,1,0,0.0,1028.7,66,    1,67,5,0,0,0,0,0
370,2022-03-20,7,50,5.0,6.0,9.0,4.3,-3.5,0,10,0,0.0,1028.3,70,    8,57,5,0,0,0,0,0
370,2022-03-20,8,60,5.0,4.0,9.0,4.7,-4.2,0,10,0,0.0,1028.0,72,    8,52,5,0,0,0,0,0
370,2022-03-20,9,60,3.0,3.0,7.0,5.0,-3.5,0,14,0,-0.1,1027.6,72,    8,54,7,0,1,1,0,0
370,2022-03-20,10,80,3.0,3.0,7.0,6.7,-3.6,3,87,0,0.0,1027.2,69,    7,47,5,0,0,0,0,0
370,2022-03-20,11,110,4.0,5.0,9.0,7.0,-0.8,1,88,0,0.0,1027.0,68,    8,57,5,0,0,0,0,0
370,2022-03-20,12,110,4.0,3.0,9.0,6.6,0.7,0,51,0,-0.1,1027.2,64,    8,66,7,0,1,0,0,0
370,2022-03-20,13,120,4.0,4.0,6.0,7.5,-1.1,0,78,0,-0.1,1026.9,66,    8,54,7,0,1,0,0,0
370,2022-03-20,14,130,4.0,3.0,7.0,9.6,-0.3,6,156,0,0.0,1026.6,66,    4,49,5,0,0,0,0,0
370,2022-03-20,15,150,3.0,3.0,9.0,9.7,-0.7,8,112,0,0.0,1026.7,67,    4,48,7,0,0,0,0,0
370,2022-03-20,16,200,3.0,5.0,7.0,9.7,-1.1,7,78,0,0.0,1026.6,73,    0,47,5,0,0,0,0,0
370,2022-03-20,17,200,4.0,4.0,7.0,9.3,-1.0,8,42,0,0.0,1027.2,68,    1,48,5,0,0,0,0,0
370,2022-03-20,18,250,3.0,2.0,6.0,6.7,-1.0,3,8,0,0.0,1028.1,68,    0,58,7,0,0,0,0,0
370,2022-03-20,19,250,1.0,1.0,4.0,4.1,-1.0,0,0,0,0.0,1028.8,64,    0,69,5,0,0,0,0,0
370,2022-03-20,20,0,0.0,0.0,1.0,2.0,-1.4,0,0,0,0.0,1029.2,62,    0,78,5,0,0,0,0,0
370,2022-03-20,21,80,0.0,1.0,1.0,0.9,-1.6,0,0,0,0.0,1029.4,61,    0,83,5,0,0,0,0,0
370,2022-03-20,22,70,0.0,1.0,1.0,-0.5,-2.4,0,0,0,0.0,1029.7,59,    0,86,7,0,0,0,0,0
370,2022-03-20,23,990,0.0,1.0,1.0,-1.6,-3.6,0,0,0,0.0,1029.7,58,    0,86,7,0,0,0,0,0
370,2022-03-20,24,130,1.0,1.0,3.0,-1.7,-2.9,0,0,0,0.0,1029.8,58,    0,91,7,0,0,0,0,0
370,2022-03-21,1,140,1.0,1.0,2.0,-2.6,-3.6,0,0,0,0.0,1030.0,58,    0,92,7,0,0,0,0,0
370,2022-03-21,2,0,0.0,0.0,1.0,-2.0,-2.9,0,0,0,0.0,1030.1,41,    0,93,7,0,0,0,0,0
370,2022-03-21,3,20,0.0,1.0,1.0,-2.0,-3.1,0,0,0,0.0,1030.1,24,    0,91,7,0,0,0,0,0
370,2022-03-21,4,30,1.0,1.0,1.0,-2.9,-4.4,0,0,0,0.0,1030.4,30,    0,89,7,0,0,0,0,0
370,2022-03-21,5,0,0.0,0.0,1.0,-3.0,-4.2,0,0,0,0.0,1030.5,39,    0,91,7,0,0,0,0,0
370,2022-03-21,6,0,0.0,0.0,1.0,-2.3,-2.5,0,1,0,0.0,1030.7,23,    0,98,7,0,0,0,0,0
370,2022-03-21,7,150,1.0,1.0,1.0,-0.2,-0.9,8,30,0,0.0,1031.2,50,    0,95,7,0,0,0,0,0
370,2022-03-21,8,130,1.0,1.0,2.0,7.7,3.2,10,85,0,0.0,1031.3,64,    0,73,5,0,0,0,0,0
370,2022-03-21,9,120,2.0,2.0,4.0,11.1,3.2,10,138,0,0.0,1031.3,69,    0,58,5,0,0,0,0,0
370,2022-03-21,10,140,2.0,2.0,4.0,13.0,3.7,10,178,0,0.0,1031.1,71,    0,53,5,0,0,0,0,0
370,2022-03-21,11,150,2.0,2.0,5.0,14.6,3.9,10,205,0,0.0,1030.8,67,    0,48,5,0,0,0,0,0
370,2022-03-21,12,170,2.0,3.0,6.0,16.4,5.2,10,220,0,0.0,1030.5,69,    0,47,5,0,0,0,0,0
370,2022-03-21,13,140,2.0,2.0,6.0,17.2,5.3,10,208,0,0.0,1030.0,69,    0,45,5,0,0,0,0,0
370,2022-03-21,14,260,2.0,2.0,7.0,17.9,5.5,10,194,0,0.0,1029.8,75,    5,44,5,0,0,0,0,0
370,2022-03-21,15,130,2.0,2.0,5.0,18.4,5.6,10,165,0,0.0,1029.5,70,    1,43,5,0,0,0,0,0
370,2022-03-21,16,990,1.0,1.0,3.0,18.5,4.1,10,106,0,0.0,1029.2,80,    1,38,5,0,0,0,0,0
370,2022-03-21,17,150,1.0,1.0,2.0,17.3,4.6,5,35,0,0.0,1029.4,77,    6,43,5,0,0,0,0,0
370,2022-03-21,18,100,1.0,2.0,3.0,15.9,5.8,3,7,0,0.0,1029.6,75,    1,50,5,0,0,0,0,0
370,2022-03-21,19,100,2.0,2.0,2.0,13.6,5.6,0,0,0,0.0,1030.1,70,    0,58,5,0,0,0,0,0
370,2022-03-21,20,80,1.0,1.0,2.0,9.9,5.5,0,0,0,0.0,1030.3,69,    0,74,5,0,0,0,0,0
370,2022-03-21,21,100,1.0,1.0,3.0,9.7,5.8,0,0,0,0.0,1030.5,67,    0,76,5,0,0,0,0,0
370,2022-03-21,22,30,1.0,1.0,2.0,7.7,4.8,0,0,0,0.0,1030.6,63,    1,81,5,0,0,0,0,0
370,2022-03-21,23,80,1.0,1.0,2.0,7.4,4.7,0,0,0,0.0,1030.5,61,    0,83,5,0,0,0,0,0
370,2022-03-21,24,120,1.0,2.0,3.0,9.4,5.3,0,0,0,0.0,1030.5,60,    0,75,5,0,0,0,0,0
370,2022-03-22,1,130,2.0,3.0,3.0,8.7,4.9,0,0,0,0.0,1030.7,62,    1,76,5,0,0,0,0,0
370,2022-03-22,2,140,3.0,3.0,4.0,8.0,4.5,0,0,0,0.0,1030.7,64,    8,78,5,0,0,0,0,0
370,2022-03-22,3,140,2.0,1.0,3.0,6.3,3.8,0,0,0,0.0,1030.7,65,    3,84,5,0,0,0,0,0
370,2022-03-22,4,130,2.0,2.0,3.0,5.5,3.5,0,0,0,0.0,1031.0,65,    4,87,5,0,0,0,0,0
370,2022-03-22,5,130,2.0,2.0,4.0,5.7,3.2,0,0,0,0.0,1031.2,64,    5,83,5,0,0,0,0,0
370,2022-03-22,6,130,2.0,2.0,3.0,5.9,3.0,0,1,0,0.0,1031.5,64,    5,81,5,0,0,0,0,0
370,2022-03-22,7,130,2.0,2.0,4.0,7.8,4.0,3,25,0,0.0,1031.9,65,    7,76,5,0,0,0,0,0
370,2022-03-22,8,130,2.0,2.0,3.0,11.0,4.1,8,79,0,0.0,1032.0,65,    5,62,5,0,0,0,0,0
370,2022-03-22,9,120,2.0,2.0,3.0,13.9,4.1,10,136,0,0.0,1032.1,67,    2,51,5,0,0,0,0,0
370,2022-03-22,10,110,2.0,2.0,4.0,15.8,3.9,10,177,0,0.0,1031.9,66,    1,44,5,0,0,0,0,0
370,2022-03-22,11,140,2.0,2.0,4.0,17.6,3.6,10,208,0,0.0,1031.6,63,    1,39,5,0,0,0,0,0
370,2022-03-22,12,140,3.0,3.0,6.0,18.7,3.6,10,222,0,0.0,1031.2,68,    0,36,5,0,0,0,0,0
370,2022-03-22,13,90,3.0,3.0,6.0,19.3,3.0,10,218,0,0.0,1030.6,69,    0,33,5,0,0,0,0,0
370,2022-03-22,14,70,2.0,2.0,5.0,19.4,2.3,10,199,0,0.0,1030.0,70,    0,32,5,0,0,0,0,0
370,2022-03-22,15,50,3.0,3.0,6.0,19.4,1.3,10,159,0,0.0,1029.8,71,    0,29,5,0,0,0,0,0
370,2022-03-22,16,110,4.0,3.0,7.0,19.0,0.6,10,110,0,0.0,1029.4,78,    0,29,5,0,0,0,0,0
370,2022-03-22,17,70,3.0,3.0,7.0,17.9,0.7,10,55,0,0.0,1029.6,74,    0,31,5,0,0,0,0,0
370,2022-03-22,18,50,3.0,3.0,5.0,14.8,1.1,3,10,0,0.0,1029.8,70,    0,39,5,0,0,0,0,0
370,2022-03-22,19,50,3.0,2.0,4.0,13.1,1.5,0,0,0,0.0,1030.1,69,    0,45,5,0,0,0,0,0
370,2022-03-22,20,70,2.0,2.0,5.0,13.4,1.3,0,0,0,0.0,1030.5,70,    0,43,5,0,0,0,0,0
370,2022-03-22,21,70,2.0,2.0,2.0,8.4,1.4,0,0,0,0.0,1030.4,67,    0,61,5,0,0,0,0,0
370,2022-03-22,22,50,1.0,1.0,2.0,7.0,0.9,0,0,0,0.0,1030.5,67,    0,65,5,0,0,0,0,0
370,2022-03-22,23,0,1.0,0.0,1.0,5.0,0.4,0,0,0,0.0,1030.5,64,    0,72,5,0,0,0,0,0
370,2022-03-22,24,0,0.0,0.0,1.0,4.0,0.3,0,0,0,0.0,1030.3,63,    0,77,5,0,0,0,0,0
370,2022-03-23,1,30,1.0,1.0,1.0,2.8,-0.4,0,0,0,0.0,1030.3,61,    0,79,5,0,0,0,0,0
370,2022-03-23,2,0,0.0,0.0,1.0,2.1,-0.9,0,0,0,0.0,1030.0,60,    0,80,5,0,0,0,0,0
370,2022-03-23,3,0,0.0,0.0,1.0,1.7,-0.1,0,0,0,0.0,1029.9,58,    0,87,7,0,0,0,0,0
370,2022-03-23,4,20,1.0,2.0,2.0,0.7,-1.2,0,0,0,0.0,1030.1,56,    0,87,7,0,0,0,0,0
370,2022-03-23,5,190,2.0,2.0,2.0,-0.7,-2.1,0,0,0,0.0,1030.4,59,    0,89,7,0,0,0,0,0
370,2022-03-23,6,140,1.0,1.0,2.0,0.8,-0.8,0,2,0,0.0,1030.6,58,    0,88,7,0,0,0,0,0
370,2022-03-23,7,100,1.0,1.0,2.0,5.1,1.6,10,33,0,0.0,1030.9,62,    0,77,5,0,0,0,0,0
370,2022-03-23,8,130,1.0,1.0,2.0,9.1,1.6,10,87,0,0.0,1031.2,63,    0,59,5,0,0,0,0,0
370,2022-03-23,9,50,1.0,1.0,1.0,12.8,2.0,10,142,0,0.0,1031.3,65,    0,47,5,0,0,0,0,0
370,2022-03-23,10,80,1.0,1.0,3.0,15.7,0.6,10,185,0,0.0,1031.3,65,    0,35,5,0,0,0,0,0
370,2022-03-23,11,150,2.0,2.0,3.0,17.3,0.1,10,213,0,0.0,1031.2,67,    0,31,5,0,0,0,0,0
370,2022-03-23,12,100,2.0,2.0,4.0,18.2,-2.6,10,228,0,0.0,1030.8,74,    0,24,5,0,0,0,0,0
370,2022-03-23,13,990,1.0,1.0,3.0,19.0,-2.1,10,221,0,0.0,1030.4,70,    0,23,5,0,0,0,0,0
370,2022-03-23,14,990,2.0,1.0,5.0,18.9,-2.9,10,199,0,0.0,1029.9,72,    0,22,5,0,0,0,0,0
370,2022-03-23,15,990,2.0,1.0,5.0,19.2,-0.4,10,162,0,0.0,1029.5,72,    0,26,5,0,0,0,0,0
370,2022-03-23,16,30,2.0,3.0,4.0,18.3,0.5,10,110,0,0.0,1029.2,69,    0,30,5,0,0,0,0,0
370,2022-03-23,17,310,2.0,2.0,3.0,17.2,-0.4,10,56,0,0.0,1029.3,70,    0,30,5,0,0,0,0,0
370,2022-03-23,18,340,1.0,1.0,3.0,14.4,-0.2,3,10,0,0.0,1029.6,69,    0,36,5,0,0,0,0,0
370,2022-03-23,19,990,0.0,1.0,2.0,10.5,-0.7,0,0,0,0.0,1030.0,67,    0,46,5,0,0,0,0,0
370,2022-03-23,20,0,0.0,0.0,1.0,7.7,-0.9,0,0,0,0.0,1030.2,64,    0,54,5,0,0,0,0,0
370,2022-03-23,21,10,1.0,1.0,2.0,6.8,-0.2,0,0,0,0.0,1030.3,62,    0,61,5,0,0,0,0,0
370,2022-03-23,22,30,1.0,1.0,2.0,6.8,1.3,0,0,0,0.0,1030.4,63,    0,68,5,0,0,0,0,0
370,2022-03-23,23,220,1.0,1.0,1.0,4.7,0.0,0,0,0,0.0,1030.2,62,    0,71,5,0,0,0,0,0
370,2022-03-23,24,0,0.0,0.0,1.0,3.7,-0.2,0,0,0,0.0,1030.1,58,    0,76,7,0,0,0,0,0
370,2022-03-24,1,990,0.0,1.0,1.0,3.2,-1.0,0,0,0,0.0,1029.9,57,    0,74,7,0,0,0,0,0
370,2022-03-24,2,0,0.0,0.0,1.0,1.8,-0.9,0,0,0,0.0,1029.5,58,    0,82,7,0,0,0,0,0
370,2022-03-24,3,210,1.0,1.0,2.0,0.4,-2.5,0,0,0,0.0,1029.4,58,    0,80,7,0,0,0,0,0
370,2022-03-24,4,0,0.0,0.0,2.0,1.0,-1.4,0,0,0,0.0,1029.4,58,    0,83,7,0,0,0,0,0
370,2022-03-24,5,210,1.0,2.0,2.0,-0.6,-2.6,0,0,0,0.0,1029.4,58,    0,86,7,0,0,0,0,0
370,2022-03-24,6,260,1.0,1.0,2.0,-0.2,-2.2,0,2,0,0.0,1029.7,56,    0,86,7,0,0,0,0,0
370,2022-03-24,7,200,0.0,1.0,1.0,2.8,0.0,10,33,0,0.0,1029.9,58,    0,81,7,0,0,0,0,0
370,2022-03-24,8,220,1.0,1.0,1.0,9.3,0.0,10,90,0,0.0,1030.1,61,    0,52,5,0,0,0,0,0
370,2022-03-24,9,990,1.0,1.0,1.0,13.9,0.0,10,145,0,0.0,1030.2,63,    0,39,5,0,0,0,0,0
370,2022-03-24,10,20,1.0,2.0,4.0,16.2,-2.6,10,189,0,0.0,1030.3,67,    0,27,5,0,0,0,0,0
370,2022-03-24,11,40,3.0,3.0,5.0,16.8,-4.3,10,221,0,0.0,1030.1,68,    0,23,5,0,0,0,0,0
370,2022-03-24,12,40,3.0,3.0,6.0,17.2,-3.3,10,236,0,0.0,1029.8,71,    0,24,5,0,0,0,0,0
370,2022-03-24,13,360,2.0,2.0,6.0,18.0,-2.2,10,224,0,0.0,1029.3,67,    0,25,5,0,0,0,0,0
370,2022-03-24,14,20,2.0,3.0,5.0,18.0,-2.2,10,201,0,0.0,1028.9,69,    0,25,5,0,0,0,0,0
370,2022-03-24,15,990,2.0,1.0,5.0,18.0,-2.5,10,165,0,0.0,1028.5,69,    0,24,5,0,0,0,0,0
370,2022-03-24,16,340,3.0,3.0,6.0,17.5,-1.5,10,113,0,0.0,1028.4,68,    0,27,5,0,0,0,0,0
370,2022-03-24,17,360,3.0,3.0,5.0,16.2,1.0,10,57,0,0.0,1028.4,68,    0,35,5,0,0,0,0,0
370,2022-03-24,18,310,2.0,2.0,4.0,14.7,1.2,3,11,0,0.0,1028.7,69,    6,39,5,0,0,0,0,0
370,2022-03-24,19,350,2.0,3.0,4.0,12.5,3.3,0,0,0,0.0,1029.1,68,    4,53,5,0,0,0,0,0
370,2022-03-24,20,350,3.0,2.0,4.0,10.5,3.9,0,0,0,0.0,1029.3,64,    0,63,5,0,0,0,0,0
370,2022-03-24,21,360,3.0,2.0,4.0,9.8,4.1,0,0,0,0.0,1029.6,62,    0,67,5,0,0,0,0,0
370,2022-03-24,22,360,2.0,2.0,3.0,7.5,3.5,0,0,0,0.0,1029.8,58,    0,75,7,0,0,0,0,0
370,2022-03-24,23,350,2.0,2.0,2.0,6.0,3.2,0,0,0,0.0,1029.9,57,    0,82,7,0,0,0,0,0
370,2022-03-24,24,0,1.0,0.0,2.0,5.4,3.0,0,0,0,0.0,1029.8,56,    0,84,7,0,0,0,0,0
370,2022-03-25,1,0,1.0,0.0,1.0,4.7,3.0,0,0,0,0.0,1029.8,50,    5,88,7,0,0,0,0,0
370,2022-03-25,2,340,1.0,1.0,1.0,3.6,2.1,0,0,0,0.0,1029.8,50,    1,89,7,0,0,0,0,0
370,2022-03-25,3,350,1.0,1.0,1.0,3.0,1.5,0,0,0,0.0,1029.7,56,    0,89,7,0,0,0,0,0
370,2022-03-25,4,330,1.0,1.0,1.0,2.1,0.9,0,0,0,0.0,1029.8,50,    0,91,7,0,0,0,0,0
370,2022-03-25,5,340,1.0,1.0,2.0,1.5,0.6,0,0,0,0.0,1030.0,56,    0,93,7,0,0,0,0,0
370,2022-03-25,6,350,1.0,1.0,1.0,1.0,-0.1,0,3,0,0.0,1030.2,50,    0,92,7,0,0,0,0,0
370,2022-03-25,7,360,1.0,1.0,2.0,5.1,1.0,10,38,0,0.0,1030.5,57,    0,75,7,0,0,0,0,0
370,2022-03-25,8,20,3.0,3.0,5.0,8.6,1.0,10,92,0,0.0,1031.0,57,    0,59,7,0,0,0,0,0
370,2022-03-25,9,20,4.0,4.0,5.0,11.2,1.3,10,149,0,0.0,1031.4,60,    0,50,5,0,0,0,0,0
